Customer_ID,Customer_Name,Age,Gender,City,State,Employment_Type,Annual_Income,Credit_Score,Customer_Since
C104736,Customer_104736,56,Male,Pune,Maharashtra,Salaried,846000.0,625,2020-07-26
C104737,Customer_104737,40,Female,Delhi,Delhi,Self-Employed,642000.0,738,2020-04-04
C104738,Customer_104738,62,Male,Chennai,Tamil Nadu,Salaried,869000.0,697,2018-03-03
C104739,Customer_104739,61,Male,Chennai,Tamil Nadu,Salaried,702000.0,669,2024-06-10
C104740,Customer_104740,62,Female,Kolkata,West Bengal,Salaried,2034000.0,759,2024-05-07
C104741,Customer_104741,43,Female,Hyderabad,Telangana,Salaried,638000.0,717,2022-03-21
C104742,Customer_104742,34,Male,Pune,Maharashtra,Salaried,981000.0,707,2024-10-23
C104743,Customer_104743,22,Female,Pune,Maharashtra,Business Owner,1367000.0,768,2022-10-10
C104744,Customer_104744,58,Female,Hyderabad,Telangana,Salaried,1365000.0,844,2023-08-28
C104745,Customer_104745,60,Female,Jaipur,Rajasthan,Salaried,1288000.0,738,2026-04-14
C104746,Customer_104746,45,Female,Hyderabad,Telangana,Business Owner,680000.0,603,2020-02-22
C104747,Customer_104747,24,Male,Gurugram,Haryana,Salaried,789000.0,619,2023-02-01
C104748,Customer_104748,58,Male,Hyderabad,Telangana,Self-Employed,250000.0,724,2023-01-28
C104749,Customer_104749,34,Female,Noida,Uttar Pradesh,Salaried,820000.0,787,2025-06-15
C104750,Customer_104750,45,Female,Chennai,Tamil Nadu,Salaried,863000.0,729,2023-07-16
C104751,Customer_104751,50,Male,Delhi,Delhi,Salaried,1147000.0,753,2019-06-25
C104752,Customer_104752,27,Male,Mumbai,Maharashtra,Salaried,1568000.0,716,2025-04-06
C104753,Customer_104753,23,Male,Gurugram,Haryana,Business Owner,1135000.0,783,2024-07-29
C104754,Customer_104754,24,Female,Noida,Uttar Pradesh,Self-Employed,1278000.0,760,2018-04-19
C104755,Customer_104755,64,Female,Bengaluru,Karnataka,Salaried,843000.0,654,2023-11-13
C104756,Customer_104756,64,Female,Ahmedabad,Gujarat,Salaried,1364000.0,749,2019-06-17
C104757,Customer_104757,40,Male,Kolkata,West Bengal,Professional,854000.0,620,2019-07-12
C104758,Customer_104758,40,Female,Mumbai,Maharashtra,Salaried,1306000.0,749,2020-10-04
C104759,Customer_104759,39,Male,Pune,Maharashtra,Salaried,1172000.0,702,2019-12-05
C104760,Customer_104760,36,Male,Jaipur,Rajasthan,Self-Employed,1007000.0,730,2024-07-22
C104761,Customer_104761,45,Male,Lucknow,Uttar Pradesh,Salaried,250000.0,741,2018-10-26
C104762,Customer_104762,37,Female,Noida,Uttar Pradesh,Professional,1287000.0,738,2025-04-27
C104763,Customer_104763,48,Female,Mumbai,Maharashtra,Salaried,1001000.0,812,2017-07-07
C104764,Customer_104764,38,Male,Bengaluru,Karnataka,Business Owner,1131000.0,722,2019-08-05
C104765,Customer_104765,49,Male,Pune,Maharashtra,Salaried,975000.0,732,2021-03-19
C104766,Customer_104766,63,Female,Mumbai,Maharashtra,Salaried,1044000.0,806,2021-09-11
C104767,Customer_104767,30,Male,Kolkata,West Bengal,Salaried,1370000.0,843,2025-03-28
C104768,Customer_104768,23,Male,Delhi,Delhi,Professional,660000.0,719,2022-08-29
C104769,Customer_104769,44,Male,Mumbai,Maharashtra,Salaried,1037000.0,687,2021-12-04
C104770,Customer_104770,26,Male,Delhi,Delhi,Salaried,539000.0,690,2018-07-17
C104771,Customer_104771,31,Male,Hyderabad,Telangana,Professional,1081000.0,749,2017-05-26
C104772,Customer_104772,56,Female,Gurugram,Haryana,Salaried,951000.0,707,2024-05-18
C104773,Customer_104773,39,Male,Bengaluru,Karnataka,Salaried,598000.0,606,2022-05-11
C104774,Customer_104774,45,Male,Lucknow,Uttar Pradesh,Salaried,887000.0,793,2021-05-21
C104775,Customer_104775,55,Female,Hyderabad,Telangana,Business Owner,623000.0,773,2021-09-09
C104776,Customer_104776,26,Male,Delhi,Delhi,Salaried,699000.0,795,2025-04-30
C104777,Customer_104777,42,Female,Chennai,Tamil Nadu,Salaried,992000.0,807,2021-04-04
C104778,Customer_104778,22,Male,Jaipur,Rajasthan,Professional,957000.0,732,2022-02-08
C104779,Customer_104779,43,Female,Mumbai,Maharashtra,Self-Employed,250000.0,737,2021-10-19
C104780,Customer_104780,31,Male,Delhi,Delhi,Salaried,998000.0,785,2024-10-03
C104781,Customer_104781,62,Female,Noida,Uttar Pradesh,Self-Employed,729000.0,641,2019-02-02
C104782,Customer_104782,32,Female,Ahmedabad,Gujarat,Salaried,684000.0,697,2017-06-16
C104783,Customer_104783,30,Female,Chennai,Tamil Nadu,Salaried,399000.0,716,2025-12-02
C104784,Customer_104784,21,Female,Gurugram,Haryana,Salaried,832000.0,780,2021-02-01
C104785,Customer_104785,26,Male,Noida,Uttar Pradesh,Self-Employed,641000.0,685,2022-05-16
C104786,Customer_104786,30,Male,Chennai,Tamil Nadu,Business Owner,1359000.0,674,2020-11-26
C104787,Customer_104787,31,Female,Kolkata,West Bengal,Salaried,250000.0,692,2019-09-29
C104788,Customer_104788,54,Female,Delhi,Delhi,Salaried,464000.0,751,2018-10-22
C104789,Customer_104789,60,Male,Hyderabad,Telangana,Salaried,437000.0,716,2023-04-24
C104790,Customer_104790,59,Female,Ahmedabad,Gujarat,Business Owner,953000.0,626,2022-03-25
C104791,Customer_104791,64,Female,Bengaluru,Karnataka,Business Owner,1319000.0,639,2022-10-27
C104792,Customer_104792,61,Female,Lucknow,Uttar Pradesh,Business Owner,1051000.0,729,2023-12-27
C104793,Customer_104793,41,Female,Lucknow,Uttar Pradesh,Professional,412000.0,731,2019-10-17
C104794,Customer_104794,38,Female,Hyderabad,Telangana,Business Owner,678000.0,722,2021-08-05
C104795,Customer_104795,50,Male,Chennai,Tamil Nadu,Professional,526000.0,689,2022-08-03
C104796,Customer_104796,35,Female,Bengaluru,Karnataka,Self-Employed,1053000.0,771,2024-09-29
C104797,Customer_104797,48,Male,Kolkata,West Bengal,Salaried,670000.0,744,2017-11-28
C104798,Customer_104798,65,Male,Mumbai,Maharashtra,Self-Employed,285000.0,742,2019-09-24
C104799,Customer_104799,29,Female,Chennai,Tamil Nadu,Salaried,1084000.0,744,2018-11-02
C104800,Customer_104800,55,Female,Kolkata,West Bengal,Salaried,1355000.0,824,2019-10-12
C104801,Customer_104801,63,Male,Ahmedabad,Gujarat,Salaried,779000.0,653,2025-09-14
C104802,Customer_104802,45,Female,Ahmedabad,Gujarat,Salaried,898000.0,693,2018-07-22
C104803,Customer_104803,37,Male,Bengaluru,Karnataka,Self-Employed,250000.0,698,2023-12-26
C104804,Customer_104804,32,Male,Gurugram,Haryana,Salaried,250000.0,802,2024-04-20
C104805,Customer_104805,28,Female,Jaipur,Rajasthan,Salaried,250000.0,696,2023-12-07
C104806,Customer_104806,35,Female,Gurugram,Haryana,Professional,832000.0,668,2018-05-19
C104807,Customer_104807,54,Female,Pune,Maharashtra,Self-Employed,727000.0,713,2017-10-10
C104808,Customer_104808,44,Male,Noida,Uttar Pradesh,Salaried,1068000.0,727,2018-05-25
C104809,Customer_104809,30,Female,Chennai,Tamil Nadu,Salaried,771000.0,798,2024-10-13
C104810,Customer_104810,45,Male,Gurugram,Haryana,Salaried,1245000.0,695,2017-01-24
C104811,Customer_104811,57,Female,Bengaluru,Karnataka,Professional,1199000.0,675,2023-09-17
C104812,Customer_104812,21,Male,Bengaluru,Karnataka,Salaried,721000.0,661,2020-08-13
C104813,Customer_104813,21,Female,Kolkata,West Bengal,Professional,449000.0,698,2025-10-29
C104814,Customer_104814,64,Male,Kolkata,West Bengal,Salaried,250000.0,850,2021-01-25
C104815,Customer_104815,54,Male,Jaipur,Rajasthan,Business Owner,1423000.0,745,2021-04-15
C104816,Customer_104816,46,Male,Hyderabad,Telangana,Salaried,473000.0,759,2021-03-14
C104817,Customer_104817,61,Female,Noida,Uttar Pradesh,Salaried,251000.0,720,2024-07-08
C104818,Customer_104818,47,Female,Hyderabad,Telangana,Salaried,902000.0,729,2024-02-18
C104819,Customer_104819,44,Female,Kolkata,West Bengal,Salaried,255000.0,771,2025-12-03
C104820,Customer_104820,30,Male,Lucknow,Uttar Pradesh,Professional,902000.0,757,2020-11-10
C104821,Customer_104821,57,Male,Kolkata,West Bengal,Self-Employed,715000.0,743,2024-10-29
C104822,Customer_104822,55,Female,Jaipur,Rajasthan,Salaried,1219000.0,721,2017-01-15
C104823,Customer_104823,34,Male,Noida,Uttar Pradesh,Business Owner,1185000.0,697,2022-10-07
C104824,Customer_104824,54,Female,Lucknow,Uttar Pradesh,Salaried,1291000.0,748,2022-09-04
C104825,Customer_104825,53,Male,Pune,Maharashtra,Professional,933000.0,725,2017-06-23
C104826,Customer_104826,25,Female,Pune,Maharashtra,Salaried,507000.0,850,2018-08-06
C104827,Customer_104827,28,Female,Bengaluru,Karnataka,Salaried,435000.0,788,2026-01-27
C104828,Customer_104828,47,Male,Kolkata,West Bengal,Salaried,638000.0,676,2017-03-27
C104829,Customer_104829,49,Male,Lucknow,Uttar Pradesh,Salaried,1648000.0,644,2021-09-17
C104830,Customer_104830,50,Female,Pune,Maharashtra,Professional,750000.0,694,2024-03-28
C104831,Customer_104831,37,Male,Chennai,Tamil Nadu,Salaried,914000.0,650,2026-02-24
C104832,Customer_104832,58,Female,Mumbai,Maharashtra,Salaried,1457000.0,690,2019-04-16
C104833,Customer_104833,41,Female,Chennai,Tamil Nadu,Business Owner,952000.0,657,2022-10-26
C104834,Customer_104834,30,Male,Bengaluru,Karnataka,Salaried,551000.0,699,2024-01-12
C104835,Customer_104835,26,Female,Lucknow,Uttar Pradesh,Salaried,1142000.0,700,2025-06-02
C104836,Customer_104836,60,Male,Kolkata,West Bengal,Self-Employed,679000.0,730,2022-12-22
C104837,Customer_104837,52,Female,Mumbai,Maharashtra,Salaried,966000.0,707,2019-03-04
C104838,Customer_104838,41,Male,Delhi,Delhi,Business Owner,1055000.0,661,2025-03-23
C104839,Customer_104839,30,Female,Noida,Uttar Pradesh,Self-Employed,652000.0,799,2025-10-16
C104840,Customer_104840,25,Male,Lucknow,Uttar Pradesh,Salaried,925000.0,746,2020-05-02
C104841,Customer_104841,27,Male,Gurugram,Haryana,Salaried,1490000.0,685,2021-08-13
C104842,Customer_104842,25,Male,Mumbai,Maharashtra,Salaried,599000.0,662,2023-01-20
C104843,Customer_104843,44,Male,Mumbai,Maharashtra,Salaried,1377000.0,625,2024-09-27
C104844,Customer_104844,29,Female,Bengaluru,Karnataka,Self-Employed,614000.0,620,2022-04-16
C104845,Customer_104845,26,Male,Gurugram,Haryana,Business Owner,1571000.0,788,2023-12-23
C104846,Customer_104846,33,Male,Gurugram,Haryana,Salaried,508000.0,781,2024-04-15
C104847,Customer_104847,52,Male,Noida,Uttar Pradesh,Business Owner,692000.0,682,2018-12-08
C104848,Customer_104848,43,Male,Mumbai,Maharashtra,Salaried,1453000.0,809,2020-01-25
C104849,Customer_104849,27,Male,Mumbai,Maharashtra,Professional,1471000.0,760,2024-11-10
C104850,Customer_104850,54,Male,Noida,Uttar Pradesh,Salaried,1177000.0,733,2022-08-01
C104851,Customer_104851,43,Female,Lucknow,Uttar Pradesh,Business Owner,417000.0,776,2018-11-12
C104852,Customer_104852,29,Female,Jaipur,Rajasthan,Salaried,883000.0,760,2022-01-13
C104853,Customer_104853,52,Female,Mumbai,Maharashtra,Salaried,850000.0,730,2018-12-21
C104854,Customer_104854,65,Male,Delhi,Delhi,Salaried,508000.0,704,2017-05-29
C104855,Customer_104855,45,Female,Delhi,Delhi,Professional,1129000.0,713,2021-04-12
C104856,Customer_104856,28,Female,Jaipur,Rajasthan,Business Owner,539000.0,615,2017-04-26
C104857,Customer_104857,34,Female,Noida,Uttar Pradesh,Self-Employed,334000.0,668,2025-11-18
C104858,Customer_104858,47,Male,Ahmedabad,Gujarat,Salaried,250000.0,837,2025-05-29
C104859,Customer_104859,65,Male,Hyderabad,Telangana,Self-Employed,1535000.0,666,2019-01-11
C104860,Customer_104860,62,Male,Gurugram,Haryana,Salaried,646000.0,600,2022-12-19
C104861,Customer_104861,62,Male,Delhi,Delhi,Self-Employed,654000.0,779,2020-08-07
C104862,Customer_104862,58,Female,Gurugram,Haryana,Salaried,438000.0,736,2022-09-16
C104863,Customer_104863,46,Male,Noida,Uttar Pradesh,Business Owner,1397000.0,740,2021-11-11
C104864,Customer_104864,50,Male,Jaipur,Rajasthan,Self-Employed,298000.0,710,2023-12-02
C104865,Customer_104865,54,Male,Noida,Uttar Pradesh,Salaried,368000.0,779,2024-01-20
C104866,Customer_104866,53,Male,Ahmedabad,Gujarat,Self-Employed,721000.0,819,2017-02-23
C104867,Customer_104867,49,Male,Pune,Maharashtra,Salaried,841000.0,686,2024-11-16
C104868,Customer_104868,27,Male,Hyderabad,Telangana,Salaried,1113000.0,761,2019-03-01
C104869,Customer_104869,60,Female,Lucknow,Uttar Pradesh,Salaried,580000.0,793,2022-12-01
C104870,Customer_104870,21,Male,Jaipur,Rajasthan,Salaried,1468000.0,682,2023-01-20
C104871,Customer_104871,40,Female,Bengaluru,Karnataka,Salaried,582000.0,818,2022-11-25
C104872,Customer_104872,40,Female,Lucknow,Uttar Pradesh,Self-Employed,447000.0,792,2023-09-09
C104873,Customer_104873,65,Female,Delhi,Delhi,Business Owner,408000.0,639,2018-03-20
C104874,Customer_104874,25,Female,Ahmedabad,Gujarat,Salaried,540000.0,824,2022-11-11
C104875,Customer_104875,42,Male,Bengaluru,Karnataka,Professional,383000.0,643,2020-06-30
C104876,Customer_104876,37,Female,Ahmedabad,Gujarat,Professional,1150000.0,675,2020-10-29
C104877,Customer_104877,25,Female,Chennai,Tamil Nadu,Salaried,450000.0,764,2018-05-16
C104878,Customer_104878,31,Male,Pune,Maharashtra,Salaried,797000.0,788,2022-06-26
C104879,Customer_104879,39,Male,Jaipur,Rajasthan,Professional,438000.0,726,2020-01-05
C104880,Customer_104880,62,Female,Gurugram,Haryana,Salaried,380000.0,679,2023-07-08
C104881,Customer_104881,38,Male,Chennai,Tamil Nadu,Salaried,1293000.0,703,2021-06-07
C104882,Customer_104882,60,Female,Lucknow,Uttar Pradesh,Professional,1491000.0,695,2020-10-13
C104883,Customer_104883,54,Male,Pune,Maharashtra,Business Owner,1358000.0,775,2021-09-29
C104884,Customer_104884,57,Male,Mumbai,Maharashtra,Business Owner,261000.0,694,2022-04-02
C104885,Customer_104885,59,Female,Delhi,Delhi,Professional,317000.0,678,2023-04-23
C104886,Customer_104886,53,Female,Bengaluru,Karnataka,Salaried,1641000.0,624,2017-09-26
C104887,Customer_104887,54,Female,Jaipur,Rajasthan,Self-Employed,748000.0,681,2024-06-17
C104888,Customer_104888,27,Female,Kolkata,West Bengal,Business Owner,300000.0,712,2018-07-31
C104889,Customer_104889,53,Female,Chennai,Tamil Nadu,Salaried,1283000.0,647,2019-02-28
C104890,Customer_104890,23,Male,Pune,Maharashtra,Salaried,877000.0,607,2024-03-11
C104891,Customer_104891,54,Other,Noida,Uttar Pradesh,Salaried,1078000.0,784,2017-01-13
C104892,Customer_104892,50,Male,Kolkata,West Bengal,Business Owner,250000.0,655,2020-07-16
C104893,Customer_104893,55,Male,Delhi,Delhi,Self-Employed,719000.0,635,2023-03-08
C104894,Customer_104894,49,Female,Delhi,Delhi,Professional,1230000.0,822,2024-03-30
C104895,Customer_104895,37,Male,Pune,Maharashtra,Salaried,594000.0,775,2025-04-25
C104896,Customer_104896,37,Female,Chennai,Tamil Nadu,Self-Employed,1344000.0,787,2023-04-12
C104897,Customer_104897,47,Male,Noida,Uttar Pradesh,Salaried,323000.0,753,2019-03-06
C104898,Customer_104898,42,Male,Kolkata,West Bengal,Professional,805000.0,805,2020-05-17
C104899,Customer_104899,36,Male,Gurugram,Haryana,Self-Employed,1508000.0,777,2017-03-20
C104900,Customer_104900,43,Female,Ahmedabad,Gujarat,Business Owner,390000.0,698,2024-03-05
C104901,Customer_104901,45,Female,Chennai,Tamil Nadu,Salaried,959000.0,651,2017-01-25
C104902,Customer_104902,31,Male,Ahmedabad,Gujarat,Salaried,1084000.0,637,2018-03-06
C104903,Customer_104903,49,Male,Ahmedabad,Gujarat,Salaried,887000.0,711,2026-01-21
C104904,Customer_104904,35,Male,Jaipur,Rajasthan,Business Owner,750000.0,649,2018-07-01
C104905,Customer_104905,33,Male,Bengaluru,Karnataka,Salaried,499000.0,668,2019-08-26
C104906,Customer_104906,39,Female,Ahmedabad,Gujarat,Business Owner,929000.0,710,2020-10-23
C104907,Customer_104907,25,Female,Hyderabad,Telangana,Salaried,809000.0,811,2018-04-14
C104908,Customer_104908,48,Male,Gurugram,Haryana,Salaried,275000.0,622,2023-02-08
C104909,Customer_104909,54,Male,Gurugram,Haryana,Salaried,1290000.0,722,2019-11-24
C104910,Customer_104910,64,Female,Ahmedabad,Gujarat,Salaried,486000.0,639,2019-10-10
C104911,Customer_104911,33,Male,Lucknow,Uttar Pradesh,Salaried,286000.0,684,2022-05-04
C104912,Customer_104912,45,Male,Kolkata,West Bengal,Salaried,612000.0,780,2020-01-04
C104913,Customer_104913,43,Female,Delhi,Delhi,Salaried,493000.0,665,2019-01-10
C104914,Customer_104914,53,Male,Ahmedabad,Gujarat,Self-Employed,747000.0,703,2025-01-08
C104915,Customer_104915,49,Male,Gurugram,Haryana,Salaried,353000.0,729,2022-05-27
C104916,Customer_104916,57,Male,Mumbai,Maharashtra,Self-Employed,1029000.0,766,2025-05-18
C104917,Customer_104917,59,Female,Mumbai,Maharashtra,Self-Employed,1402000.0,684,2020-05-02
C104918,Customer_104918,26,Male,Hyderabad,Telangana,Salaried,892000.0,802,2025-06-30
C104919,Customer_104919,36,Female,Noida,Uttar Pradesh,Salaried,272000.0,691,2025-04-10
C104920,Customer_104920,50,Male,Kolkata,West Bengal,Salaried,485000.0,751,2017-03-16
C104921,Customer_104921,45,Male,Lucknow,Uttar Pradesh,Salaried,939000.0,708,2018-03-05
C104922,Customer_104922,42,Female,Noida,Uttar Pradesh,Salaried,250000.0,768,2024-06-07
C104923,Customer_104923,28,Male,Kolkata,West Bengal,Self-Employed,357000.0,850,2019-10-04
C104924,Customer_104924,46,Male,Jaipur,Rajasthan,Salaried,250000.0,702,2024-02-04
C104925,Customer_104925,54,Male,Hyderabad,Telangana,Professional,896000.0,719,2021-01-14
C104926,Customer_104926,22,Female,Mumbai,Maharashtra,Business Owner,1715000.0,692,2019-05-28
C104927,Customer_104927,47,Male,Chennai,Tamil Nadu,Salaried,346000.0,682,2019-01-14
C104928,Customer_104928,61,Female,Ahmedabad,Gujarat,Self-Employed,1177000.0,675,2019-02-10
C104929,Customer_104929,46,Male,Bengaluru,Karnataka,Salaried,624000.0,719,2023-03-08
C104930,Customer_104930,63,Male,Bengaluru,Karnataka,Salaried,322000.0,669,2017-04-29
C104931,Customer_104931,36,Male,Delhi,Delhi,Professional,1476000.0,671,2018-10-04
C104932,Customer_104932,21,Male,Jaipur,Rajasthan,Salaried,1714000.0,514,2024-08-27
C104933,Customer_104933,51,Female,Noida,Uttar Pradesh,Salaried,1015000.0,810,2019-12-22
C104934,Customer_104934,30,Male,Gurugram,Haryana,Professional,995000.0,827,2022-08-28
C104935,Customer_104935,21,Female,Chennai,Tamil Nadu,Professional,875000.0,762,2019-10-16
C104936,Customer_104936,29,Male,Ahmedabad,Gujarat,Salaried,791000.0,663,2017-02-23
C104937,Customer_104937,63,Female,Lucknow,Uttar Pradesh,Self-Employed,986000.0,638,2021-03-04
C104938,Customer_104938,56,Male,Ahmedabad,Gujarat,Business Owner,1120000.0,618,2019-02-05
C104939,Customer_104939,33,Female,Hyderabad,Telangana,Business Owner,1515000.0,762,2023-11-09
C104940,Customer_104940,47,Male,Chennai,Tamil Nadu,Salaried,641000.0,802,2024-09-25
C104941,Customer_104941,36,Female,Jaipur,Rajasthan,Business Owner,901000.0,731,2025-03-18
C104942,Customer_104942,28,Female,Pune,Maharashtra,Salaried,815000.0,776,2022-08-10
C104943,Customer_104943,65,Female,Noida,Uttar Pradesh,Salaried,1260000.0,749,2017-10-02
C104944,Customer_104944,57,Male,Noida,Uttar Pradesh,Salaried,1810000.0,670,2024-12-19
C104945,Customer_104945,37,Female,Delhi,Delhi,Salaried,1273000.0,786,2024-11-11
C104946,Customer_104946,36,Male,Jaipur,Rajasthan,Salaried,1169000.0,781,2018-05-14
C104947,Customer_104947,57,Male,Chennai,Tamil Nadu,Salaried,1213000.0,656,2020-10-18
C104948,Customer_104948,41,Male,Kolkata,West Bengal,Salaried,1357000.0,772,2025-11-13
C104949,Customer_104949,37,Female,Hyderabad,Telangana,Professional,1816000.0,710,2024-07-08
C104950,Customer_104950,38,Male,Chennai,Tamil Nadu,Salaried,250000.0,703,2018-12-07
C104951,Customer_104951,41,Female,Hyderabad,Telangana,Salaried,1090000.0,745,2022-11-04
C104952,Customer_104952,44,Female,Delhi,Delhi,Business Owner,250000.0,743,2019-10-29
C104953,Customer_104953,22,Male,Gurugram,Haryana,Salaried,1231000.0,778,2025-01-30
C104954,Customer_104954,42,Male,Mumbai,Maharashtra,Business Owner,1070000.0,665,2025-08-15
C104955,Customer_104955,40,Female,Chennai,Tamil Nadu,Salaried,631000.0,757,2024-04-14
C104956,Customer_104956,33,Male,Bengaluru,Karnataka,Self-Employed,250000.0,645,2019-11-30
C104957,Customer_104957,36,Male,Mumbai,Maharashtra,Salaried,844000.0,708,2020-09-02
C104958,Customer_104958,40,Male,Chennai,Tamil Nadu,Salaried,939000.0,713,2022-07-17
C104959,Customer_104959,37,Female,Lucknow,Uttar Pradesh,Self-Employed,825000.0,783,2025-10-29
C104960,Customer_104960,61,Male,Lucknow,Uttar Pradesh,Salaried,601000.0,721,2020-03-15
C104961,Customer_104961,44,Male,Chennai,Tamil Nadu,Salaried,491000.0,703,2022-03-04
C104962,Customer_104962,43,Male,Kolkata,West Bengal,Salaried,829000.0,813,2023-11-20
C104963,Customer_104963,32,Male,Lucknow,Uttar Pradesh,Self-Employed,529000.0,692,2020-06-20
C104964,Customer_104964,62,Female,Bengaluru,Karnataka,Salaried,1174000.0,689,2019-11-25
C104965,Customer_104965,22,Female,Lucknow,Uttar Pradesh,Self-Employed,819000.0,598,2020-08-22
C104966,Customer_104966,45,Female,Mumbai,Maharashtra,Self-Employed,250000.0,706,2021-02-09
C104967,Customer_104967,28,Female,Bengaluru,Karnataka,Salaried,921000.0,659,2017-11-14
C104968,Customer_104968,55,Male,Chennai,Tamil Nadu,Professional,1016000.0,704,2017-10-12
C104969,Customer_104969,38,Female,Delhi,Delhi,Business Owner,1497000.0,736,2023-07-06
C104970,Customer_104970,34,Female,Gurugram,Haryana,Salaried,1221000.0,649,2025-07-29
C104971,Customer_104971,23,Female,Noida,Uttar Pradesh,Salaried,491000.0,667,2024-07-02
C104972,Customer_104972,56,Female,Chennai,Tamil Nadu,Salaried,1420000.0,616,2025-06-08
C104973,Customer_104973,38,Male,Noida,Uttar Pradesh,Professional,296000.0,687,2024-10-20
C104974,Customer_104974,32,Female,Gurugram,Haryana,Salaried,861000.0,659,2024-06-27
C104975,Customer_104975,58,Male,Gurugram,Haryana,Salaried,1152000.0,850,2017-07-18
C104976,Customer_104976,21,Female,Gurugram,Haryana,Professional,1433000.0,818,2025-02-16
C104977,Customer_104977,42,Male,Kolkata,West Bengal,Self-Employed,1606000.0,807,2021-03-01
C104978,Customer_104978,28,Female,Mumbai,Maharashtra,Salaried,1360000.0,636,2022-08-12
C104979,Customer_104979,26,Female,Lucknow,Uttar Pradesh,Self-Employed,795000.0,708,2025-04-13
C104980,Customer_104980,21,Female,Ahmedabad,Gujarat,Business Owner,1082000.0,642,2017-10-18
C104981,Customer_104981,29,Male,Noida,Uttar Pradesh,Salaried,940000.0,840,2019-05-13
C104982,Customer_104982,63,Female,Lucknow,Uttar Pradesh,Salaried,566000.0,774,2017-08-29
C104983,Customer_104983,41,Female,Bengaluru,Karnataka,Self-Employed,804000.0,652,2020-11-28
C104984,Customer_104984,65,Female,Chennai,Tamil Nadu,Salaried,1569000.0,744,2024-04-26
C104985,Customer_104985,33,Female,Bengaluru,Karnataka,Professional,1108000.0,624,2021-07-31
C104986,Customer_104986,55,Female,Delhi,Delhi,Salaried,1674000.0,711,2021-10-25
C104987,Customer_104987,25,Female,Lucknow,Uttar Pradesh,Self-Employed,417000.0,709,2019-03-08
C104988,Customer_104988,25,Male,Lucknow,Uttar Pradesh,Business Owner,697000.0,768,2019-07-31
C104989,Customer_104989,21,Male,Lucknow,Uttar Pradesh,Salaried,1016000.0,784,2022-03-11
C104990,Customer_104990,61,Female,Noida,Uttar Pradesh,Salaried,1147000.0,721,2017-05-08
C104991,Customer_104991,51,Female,Ahmedabad,Gujarat,Professional,803000.0,705,2021-02-17
C104992,Customer_104992,54,Male,Kolkata,West Bengal,Business Owner,1170000.0,510,2026-02-28
C104993,Customer_104993,62,Male,Lucknow,Uttar Pradesh,Salaried,1167000.0,822,2022-04-23
C104994,Customer_104994,35,Male,Kolkata,West Bengal,Salaried,295000.0,677,2017-11-25
C104995,Customer_104995,53,Female,Ahmedabad,Gujarat,Salaried,1151000.0,727,2020-11-25
C104996,Customer_104996,43,Female,Bengaluru,Karnataka,Salaried,1279000.0,850,2020-05-23
C104997,Customer_104997,45,Female,Jaipur,Rajasthan,Salaried,968000.0,642,2023-07-07
C104998,Customer_104998,50,Male,Gurugram,Haryana,Self-Employed,250000.0,721,2023-05-02
C104999,Customer_104999,42,Male,Jaipur,Rajasthan,Salaried,739000.0,752,2026-02-11
C105000,Customer_105000,22,Female,Pune,Maharashtra,Self-Employed,1025000.0,791,2022-10-20
C105001,Customer_105001,24,Male,Bengaluru,Karnataka,Professional,504000.0,720,2019-03-16
C105002,Customer_105002,43,Male,Delhi,Delhi,Professional,1217000.0,796,2018-03-06
C105003,Customer_105003,46,Male,Ahmedabad,Gujarat,Business Owner,1142000.0,693,2018-06-21
C105004,Customer_105004,53,Female,Jaipur,Rajasthan,Salaried,904000.0,755,2022-10-11
C105005,Customer_105005,46,Male,Gurugram,Haryana,Salaried,857000.0,747,2022-07-24
C105006,Customer_105006,29,Male,Lucknow,Uttar Pradesh,Salaried,927000.0,714,2020-02-18
C105007,Customer_105007,37,Male,Pune,Maharashtra,Salaried,848000.0,741,2023-11-11
C105008,Customer_105008,40,Female,Gurugram,Haryana,Professional,336000.0,663,2018-08-04
C105009,Customer_105009,65,Male,Jaipur,Rajasthan,Self-Employed,678000.0,701,2023-08-27
C105010,Customer_105010,44,Male,Hyderabad,Telangana,Self-Employed,879000.0,636,2022-09-30
C105011,Customer_105011,49,Male,Noida,Uttar Pradesh,Salaried,1417000.0,691,2018-08-20
C105012,Customer_105012,54,Male,Delhi,Delhi,Salaried,1127000.0,794,2025-05-20
C105013,Customer_105013,37,Female,Ahmedabad,Gujarat,Professional,1439000.0,747,2025-02-03
C105014,Customer_105014,64,Female,Lucknow,Uttar Pradesh,Salaried,288000.0,740,2023-12-31
C105015,Customer_105015,51,Male,Ahmedabad,Gujarat,Salaried,708000.0,616,2023-03-10
C105016,Customer_105016,59,Female,Lucknow,Uttar Pradesh,Self-Employed,1680000.0,741,2018-07-07
C105017,Customer_105017,54,Male,Delhi,Delhi,Self-Employed,553000.0,716,2026-01-02
C105018,Customer_105018,48,Female,Kolkata,West Bengal,Salaried,545000.0,755,2018-08-16
C105019,Customer_105019,22,Male,Gurugram,Haryana,Salaried,741000.0,810,2024-07-05
C105020,Customer_105020,47,Male,Ahmedabad,Gujarat,Business Owner,1657000.0,693,2021-05-15
C105021,Customer_105021,26,Female,Noida,Uttar Pradesh,Professional,581000.0,699,2023-03-25
C105022,Customer_105022,48,Female,Pune,Maharashtra,Salaried,1073000.0,780,2017-03-13
